,date,open,high,low,close,volume
0,2011-08-02,3447.29,3450.511,3408.3,3447.849,1223118200
1,2011-08-03,3420.768,3462.67,3416.555,3446.762,1214286800
2,2011-08-04,3458.749,3480.249,3440.155,3446.349,1019671600
3,2011-08-05,3366.639,3386.615,3353.35,3363.613,1634447600
4,2011-08-08,3334.801,3365.137,3222.406,3254.656,2271434600
5,2011-08-09,3182.156,3289.279,3164.922,3275.319,2555925200
6,2011-08-10,3332.854,3348.249,3292.369,3299.52,2209604400
7,2011-08-11,3249.209,3366.48,3246.108,3360.428,2113382200
8,2011-08-12,3374.93,3377.86,3343.717,3354.644,1917893600
9,2011-08-15,3361.852,3430.664,3346.204,3430.249,2144166000
10,2011-08-16,3429.568,3457.049,3394.619,3406.118,1928801600
11,2011-08-17,3405.533,3425.777,3393.214,3405.918,1535706200
12,2011-08-18,3411.951,3415.005,3340.144,3344.981,1453716800
13,2011-08-19,3292.394,3323.019,3289.13,3317.242,1412663000
14,2011-08-22,3323.003,3349.351,3284.625,3297.062,1087683500
15,2011-08-23,3310.341,3362.953,3297.905,3362.654,1282030200
16,2011-08-24,3376.758,3386.799,3332.625,3338.206,1265665800
17,2011-08-25,3352.679,3482.734,3348.351,3482.734,3259077600
18,2011-08-26,3461.476,3478.02,3442.462,3472.386,1878276600
19,2011-08-29,3429.145,3429.145,3378.113,3385.315,2008089200
20,2011-08-30,3409.613,3453.755,3373.445,3378.085,1881994400
21,2011-08-31,3376.9,3400.825,3361.806,3388.644,1299082800
22,2011-09-01,3394.588,3424.281,3379.105,3392.208,1282023500
23,2011-09-02,3385.79,3391.298,3338.349,3354.746,1112573600
24,2011-09-05,3325.107,3325.107,3290.382,3295.829,1216045200
25,2011-09-06,3277.66,3303.328,3273.124,3287.89,1057569800
26,2011-09-07,3305.558,3364.115,3295.53,3354.65,1383519600
27,2011-09-08,3362.585,3364.051,3324.837,3326.463,1004027900
28,2011-09-09,3344.487,3384.375,3319.492,3333.153,1172006400
29,2011-09-13,3284.88,3314.28,3277.151,3308.171,1018584800
30,2011-09-14,3317.375,3328.349,3256.335,3320.721,1221494100
31,2011-09-15,3320.349,3344.812,3308.076,3308.076,1299254000
32,2011-09-16,3328.576,3345.757,3306.398,3317.201,1131967400
33,2011-09-19,3289.232,3289.232,3237.598,3239.046,1124130900
34,2011-09-20,3240.169,3273.088,3227.198,3260.11,905605700
35,2011-09-21,3262.01,3353.285,3239.696,3341.588,2005062400
36,2011-09-22,3313.029,3322.537,3227.321,3228.765,1826834200
37,2011-09-23,3185.15,3232.351,3163.146,3211.403,1754621600
38,2011-09-26,3182.496,3215.402,3097.849,3109.067,1555450500
39,2011-09-27,3139.685,3160.835,3115.675,3140.71,1276673000
40,2011-09-28,3160.932,3166.142,3089.73,3099.702,1150206000
41,2011-09-29,3082.92,3122.057,3069.561,3091.006,1402230300
42,2011-09-30,3097.467,3120.743,3071.632,3081.986,1301373900
43,2011-10-10,3086.685,3093.544,3039.559,3045.869,1134971000
44,2011-10-11,3144.595,3159.26,3054.873,3081.571,1858705000
45,2011-10-12,3063.982,3222.69,3056.275,3218.087,2907632800
46,2011-10-13,3204.054,3238.468,3196.582,3224.815,2149190400
47,2011-10-14,3214.192,3226.252,3186.578,3223.905,1481345300
48,2011-10-17,3226.178,3268.533,3217.372,3241.335,1595076500
49,2011-10-18,3213.435,3221.455,3143.461,3150.498,1708450800
50,2011-10-19,3159.154,3189.354,3142.156,3149.496,1381860000
51,2011-10-20,3128.687,3135.73,3070.459,3096.601,1538307100
52,2011-10-21,3102.259,3142.82,3092.155,3113.285,1375054400
53,2011-10-24,3125.684,3224.92,3117.729,3214.769,2239560000
54,2011-10-25,3206.095,3265.718,3190.147,3254.051,2535432400
55,2011-10-26,3239.546,3309.095,3235.682,3276.778,2806655200
56,2011-10-27,3284.886,3302.349,3278.256,3298.484,1973926600
57,2011-10-28,3345.684,3408.884,3337.195,3355.693,3314188000
58,2011-10-31,3347.29,3349.098,3317.404,3331.909,2149119600
59,2011-11-01,3305.413,3377.814,3299.263,3335.045,2111882400
60,2011-11-02,3285.477,3399.536,3281.635,3398.344,2321991400
61,2011-11-03,3406.248,3422.787,3373.453,3375.099,2899704000
62,2011-11-04,3408.513,3415.021,3380.772,3396.569,2281674800
63,2011-11-07,3377.53,3386.441,3340.491,3344.592,1605510500
64,2011-11-08,3354.826,3366.805,3335.818,3341.32,1608943900
65,2011-11-09,3355.025,3376.302,3325.35,3373.064,1536488300
66,2011-11-10,3335.599,3342.014,3293.59,3296.462,1769657200
67,2011-11-11,3300.42,3323.204,3285.187,3296.573,1273403500
68,2011-11-14,3322.664,3364.431,3317.001,3359.061,1705468800
69,2011-11-15,3352.021,3352.815,3324.977,3336.851,1362471900
70,2011-11-16,3334.778,3335.652,3226.71,3241.884,1927715600
71,2011-11-17,3243.882,3255.567,3226.154,3228.961,1285768700
72,2011-11-18,3208.49,3224.227,3169.175,3177.957,1594918900
73,2011-11-21,3180.874,3184.314,3152.813,3182.126,1030043800
74,2011-11-22,3162.395,3191.701,3154.301,3185.823,1025344800
75,2011-11-23,3189.261,3192.563,3135.929,3142.908,1070984500
76,2011-11-24,3121.479,3182.29,3118.698,3161.117,1152339900
77,2011-11-25,3153.005,3157.68,3117.727,3126.865,874261300
78,2011-11-28,3136.498,3150.475,3119.402,3127.902,854606200
79,2011-11-29,3153.166,3176.498,3134.725,3171.667,1042259400
80,2011-11-30,3158.123,3163.452,3061.945,3072.407,1516346600
81,2011-12-01,3184.233,3244.259,3167.587,3179.3,2987302400
82,2011-12-02,3161.708,3177.986,3141.513,3167.462,1341506000
83,2011-12-05,3173.197,3188.026,3139.204,3163.88,1379844100
84,2011-12-06,3155.931,3180.326,3148.996,3161.469,1150913000
85,2011-12-07,3165.18,3193.121,3153.874,3184.773,1053942200
86,2011-12-08,3181.25,3210.877,3148.195,3187.422,1135694000
87,2011-12-09,3164.937,3197.313,3162.372,3172.817,1011446200
88,2011-12-12,3163.936,3168.642,3141.309,3143.25,892421400
89,2011-12-13,3129.907,3141.512,3073.575,3077.066,1301052200
90,2011-12-14,3071.525,3090.062,3048.532,3055.964,913382300
91,2011-12-15,3041.531,3059.971,3004.438,3005.448,1262481200
92,2011-12-16,3003.176,3070.501,2995.622,3068.903,1466212900
93,2011-12-19,3040.988,3071.109,2987.293,3068.148,1397403500
94,2011-12-20,3057.224,3115.301,3053.59,3061.355,1272387200
95,2011-12-21,3083.669,3096.416,3010.209,3012.574,1225356100
96,2011-12-22,3001.687,3031.4,2964.686,3011.034,1409234200
97,2011-12-23,3007.666,3055.448,2998.952,3026.116,1182800500
98,2011-12-26,3007.273,3036.285,2996.172,2998.606,958912500
99,2011-12-27,2995.646,3031.049,2978.82,2981.631,1098332300
100,2011-12-28,2969.851,2986.572,2934.355,2982.798,1412333100
101,2011-12-29,2967.964,2992.455,2963.175,2972.71,1140870700
102,2011-12-30,2982.323,3022.018,2982.323,3019.14,1465009900
103,2012-01-04,3036.834,3043.907,2975.09,2976.315,1299193800
104,2012-01-05,2970.392,3038.011,2969.403,2986.492,2000114600
105,2012-01-06,2984.154,3011.014,2967.098,3005.211,1506216900
106,2012-01-09,3003.092,3092.004,2985.038,3090.31,2235790200
107,2012-01-10,3086.592,3163.468,3082.485,3156.823,2523304600
108,2012-01-11,3151.807,3163.12,3124.157,3137.092,1683318000
109,2012-01-12,3131.002,3190.719,3128.0,3153.341,1780888400
110,2012-01-13,3155.393,3168.107,3094.19,3119.475,1564191200
111,2012-01-16,3104.407,3130.878,3088.442,3089.14,959665300
112,2012-01-17,3092.983,3206.508,3059.146,3204.223,2218334000
113,2012-01-18,3193.956,3229.525,3156.258,3164.336,1857512800
114,2012-01-19,3169.723,3240.182,3166.658,3232.86,1939260800
115,2012-01-20,3248.751,3299.299,3237.101,3290.017,2129167200
116,2012-01-30,3290.595,3290.595,3218.581,3219.322,1671067800
117,2012-01-31,3223.628,3240.311,3207.229,3225.247,1078120600
118,2012-02-01,3216.519,3238.474,3165.358,3172.155,1184307500
119,2012-02-02,3184.22,3271.529,3174.465,3271.529,1742710400
120,2012-02-03,3260.478,3315.095,3254.386,3300.301,2023387000
121,2012-02-06,3303.23,3313.891,3261.281,3280.843,1753413200
122,2012-02-07,3260.365,3264.839,3198.882,3215.681,1519451500
123,2012-02-08,3213.406,3307.831,3210.9,3298.964,1886062000
124,2012-02-09,3301.009,3326.245,3283.201,3303.533,2446432000
125,2012-02-10,3294.078,3353.063,3293.229,3308.944,2709487800
126,2012-02-13,3261.503,3312.586,3247.362,3280.417,2052206000
127,2012-02-14,3273.51,3275.471,3239.683,3266.118,1758000200
128,2012-02-15,3254.544,3311.41,3247.501,3289.737,2030734400
129,2012-02-16,3286.361,3301.438,3256.333,3276.671,1879179200
130,2012-02-17,3299.594,3306.758,3268.09,3288.537,1557121300
131,2012-02-20,3340.352,3344.251,3295.167,3297.867,2237816800
132,2012-02-21,3302.301,3328.339,3274.779,3326.91,1728735200
133,2012-02-22,3328.96,3375.988,3323.47,3371.409,3169185000
134,2012-02-23,3367.861,3382.584,3353.692,3368.29,2316429200
135,2012-02-24,3370.288,3441.186,3364.593,3441.101,4122214400
136,2012-02-27,3452.773,3488.523,3443.26,3443.702,4306431200
137,2012-02-28,3441.084,3477.972,3439.409,3462.043,3092668800
138,2012-02-29,3447.286,3447.286,3405.538,3411.317,2246633200
139,2012-03-01,3399.905,3435.214,3398.806,3416.035,1558630100
140,2012-03-02,3418.443,3488.007,3418.443,3487.201,2900525600
141,2012-03-05,3497.986,3506.788,3455.796,3456.89,2570236000
142,2012-03-06,3447.295,3452.688,3399.528,3410.149,2268508800
143,2012-03-07,3379.623,3416.502,3376.887,3383.398,1995565600
144,2012-03-08,3396.707,3450.959,3396.707,3430.366,2390017400
145,2012-03-09,3439.865,3443.144,3411.766,3437.808,1971259800
146,2012-03-12,3428.778,3431.544,3376.01,3398.857,2372541400
147,2012-03-13,3397.817,3435.726,3396.774,3434.887,1891313600
148,2012-03-14,3454.349,3473.631,3342.939,3349.745,3720724800
149,2012-03-15,3346.995,3362.828,3317.53,3317.53,2670570000
150,2012-03-16,3324.535,3354.14,3307.042,3349.265,1987174200
151,2012-03-19,3339.016,3347.306,3312.105,3341.149,1835557000
152,2012-03-20,3331.709,3332.312,3291.573,3292.236,2037639000
153,2012-03-21,3313.071,3318.895,3270.837,3286.187,1832112800
154,2012-03-22,3286.94,3326.258,3277.166,3305.506,1849052400
155,2012-03-23,3295.465,3305.393,3265.082,3274.599,1562232000
156,2012-03-26,3274.347,3285.433,3261.316,3275.112,1071199900
157,2012-03-27,3289.398,3294.715,3264.817,3273.11,1227284800
158,2012-03-28,3266.984,3276.764,3205.682,3210.809,1916532200
159,2012-03-29,3198.105,3224.552,3172.212,3188.644,1915981600
160,2012-03-30,3195.781,3233.657,3195.781,3232.912,1603509000
161,2012-04-05,3219.277,3293.571,3203.056,3284.29,2335332400
162,2012-04-06,3275.674,3301.021,3271.808,3296.904,1778873600
163,2012-04-09,3282.534,3291.803,3258.98,3259.843,1201082700
164,2012-04-10,3255.191,3302.824,3227.305,3301.019,1382807900
165,2012-04-11,3273.301,3342.747,3268.554,3304.389,2137207800
166,2012-04-12,3307.226,3389.187,3296.177,3387.852,2854053600
167,2012-04-13,3393.785,3429.766,3388.107,3396.322,2799606400
168,2012-04-16,3375.799,3414.52,3370.404,3397.026,2245988800
169,2012-04-17,3394.183,3404.735,3339.487,3340.502,2288964800
