,date,open,high,low,close,volume
0,2011-08-02,7037.261,7037.261,6923.541,7022.326,498847000
1,2011-08-03,6959.921,7114.353,6953.332,7095.151,545199800
2,2011-08-04,7106.542,7168.779,7105.422,7147.06,498187100
3,2011-08-05,6958.987,7106.971,6930.614,7058.596,618712700
4,2011-08-08,6980.046,7056.415,6727.306,6861.884,865474000
5,2011-08-09,6685.718,6925.397,6599.738,6892.382,844928100
6,2011-08-10,6978.638,7063.279,6947.751,7035.553,845077200
7,2011-08-11,6933.124,7244.705,6927.398,7244.385,965930700
8,2011-08-12,7268.566,7322.13,7247.946,7297.537,840167600
9,2011-08-15,7321.628,7363.873,7294.321,7317.322,744818500
10,2011-08-16,7334.455,7353.503,7220.949,7250.482,675228900
11,2011-08-17,7240.875,7294.44,7223.005,7238.823,544176000
12,2011-08-18,7227.846,7255.615,7136.63,7140.921,604870600
13,2011-08-19,7031.361,7131.528,7022.338,7128.031,537685200
14,2011-08-22,7117.806,7160.664,6964.863,6986.416,506166700
15,2011-08-23,6984.508,7061.403,6977.122,7049.617,453978100
16,2011-08-24,7076.243,7120.668,7052.025,7070.343,518344300
17,2011-08-25,7080.627,7171.464,7062.989,7170.814,655811600
18,2011-08-26,7154.623,7202.74,7127.36,7196.744,527117000
19,2011-08-29,7161.78,7263.869,7140.55,7242.584,637309100
20,2011-08-30,7272.651,7315.571,7182.33,7191.714,609363100
21,2011-08-31,7220.843,7244.122,7140.764,7178.938,615858000
22,2011-09-01,7191.104,7199.437,7047.843,7081.363,503790200
23,2011-09-02,7066.33,7084.112,6965.914,7003.164,391279500
24,2011-09-05,6954.016,6957.445,6889.383,6893.365,366054600
25,2011-09-06,6856.36,6895.605,6760.992,6790.213,322180400
26,2011-09-07,6807.847,6938.382,6807.847,6938.131,399629200
27,2011-09-08,6957.682,6969.478,6879.828,6879.866,357887100
28,2011-09-09,6901.937,6959.735,6813.128,6841.168,348344200
29,2011-09-13,6761.224,6774.841,6716.471,6736.915,328509200
30,2011-09-14,6755.542,6781.839,6593.165,6732.194,371308800
31,2011-09-15,6735.665,6791.156,6723.202,6748.883,311006000
32,2011-09-16,6775.274,6798.789,6749.448,6771.437,281055900
33,2011-09-19,6760.575,6760.575,6691.11,6693.448,255011200
34,2011-09-20,6678.111,6717.646,6633.426,6682.932,238136300
35,2011-09-21,6688.574,6840.933,6664.645,6835.631,404403700
36,2011-09-22,6791.439,6819.651,6665.21,6666.266,375353700
37,2011-09-23,6553.464,6613.874,6467.306,6559.52,369181700
38,2011-09-26,6499.82,6573.488,6406.056,6424.404,270085900
39,2011-09-27,6460.346,6482.4,6371.977,6442.919,286378000
40,2011-09-28,6469.23,6481.314,6329.456,6351.707,305267000
41,2011-09-29,6306.536,6343.316,6240.496,6242.374,370903500
42,2011-09-30,6257.382,6298.633,6221.436,6272.678,292748500
43,2011-10-10,6277.176,6299.472,6205.695,6213.107,239017700
44,2011-10-11,6323.706,6349.643,6095.867,6156.78,321875000
45,2011-10-12,6140.889,6342.935,6103.528,6340.887,419806700
46,2011-10-13,6328.277,6440.956,6306.809,6418.307,488613900
47,2011-10-14,6408.899,6419.659,6343.393,6376.753,334589200
48,2011-10-17,6390.335,6473.12,6389.407,6471.323,334840800
49,2011-10-18,6441.335,6494.761,6374.907,6379.952,404999300
50,2011-10-19,6391.242,6437.877,6350.925,6366.915,305742100
51,2011-10-20,6328.418,6333.852,6157.191,6189.721,360191400
52,2011-10-21,6186.255,6216.047,6136.795,6157.709,289602200
53,2011-10-24,6168.883,6289.816,6106.418,6289.816,336943800
54,2011-10-25,6271.602,6412.385,6265.925,6402.856,455716600
55,2011-10-26,6376.891,6491.222,6366.125,6456.423,497922900
