,date,open,high,low,close,volume
0,2011-08-02,3036.274,3036.274,2973.072,3020.872,583393100
1,2011-08-03,2986.789,3046.143,2978.787,3036.235,574490400
2,2011-08-04,3037.737,3059.42,3027.148,3040.864,501969600
3,2011-08-05,2947.83,2999.554,2925.824,2982.663,663611600
4,2011-08-08,2937.935,2953.873,2777.868,2834.722,892186200
5,2011-08-09,2753.577,2855.275,2690.718,2839.905,860908400
6,2011-08-10,2877.438,2917.669,2875.106,2890.747,870396900
7,2011-08-11,2826.46,2928.466,2818.094,2928.466,847287000
8,2011-08-12,2954.014,3004.138,2954.014,2979.445,924417900
9,2011-08-15,2991.55,3025.878,2989.225,3025.74,1297216800
10,2011-08-16,3030.727,3038.194,2986.383,2997.074,925285700
11,2011-08-17,2989.73,3004.389,2967.328,2984.15,731058300
12,2011-08-18,2979.468,2988.815,2932.062,2938.256,719975900
13,2011-08-19,2878.184,2915.598,2866.746,2915.598,628109600
14,2011-08-22,2916.892,2939.603,2872.777,2884.301,619752900
15,2011-08-23,2894.441,2943.696,2892.833,2943.667,658351300
16,2011-08-24,2957.124,2990.701,2954.908,2963.113,778642400
17,2011-08-25,2963.07,3001.004,2944.767,3001.004,746699100
18,2011-08-26,2995.831,3022.549,2987.096,3014.512,664435500
19,2011-08-29,3001.008,3011.171,2986.499,2998.504,739388100
20,2011-08-30,3014.234,3031.739,2962.684,2963.093,830220900
21,2011-08-31,2960.029,2970.706,2903.334,2933.636,531160300
22,2011-09-01,2936.692,2960.627,2904.929,2916.024,488125400
23,2011-09-02,2910.81,2923.918,2876.337,2895.001,508147000
24,2011-09-05,2868.977,2868.977,2816.826,2818.286,434664700
25,2011-09-06,2797.621,2822.6,2783.07,2795.731,383656800
26,2011-09-07,2809.564,2862.562,2804.829,2862.311,460236900
27,2011-09-08,2870.953,2880.425,2837.39,2838.904,456199100
28,2011-09-09,2838.989,2861.684,2807.943,2818.397,410388800
29,2011-09-13,2779.153,2779.39,2748.844,2768.856,383421000
30,2011-09-14,2776.371,2798.533,2731.138,2798.533,403283800
31,2011-09-15,2800.987,2826.329,2796.497,2801.802,414384000
32,2011-09-16,2811.821,2823.759,2795.32,2797.486,357402600
33,2011-09-19,2787.519,2787.519,2725.677,2728.772,390102100
34,2011-09-20,2722.306,2755.051,2709.412,2741.871,320904700
35,2011-09-21,2742.839,2823.989,2731.169,2821.334,578354100
36,2011-09-22,2802.03,2813.292,2744.183,2745.621,553045500
37,2011-09-23,2699.263,2734.23,2684.705,2733.914,469361700
38,2011-09-26,2720.147,2751.15,2684.363,2694.407,416682800
39,2011-09-27,2713.731,2728.598,2673.792,2697.543,395717300
40,2011-09-28,2713.78,2723.15,2643.439,2651.822,412318200
41,2011-09-29,2636.444,2636.444,2562.163,2565.413,436514800
42,2011-09-30,2570.203,2579.209,2530.736,2562.382,332454500
43,2011-10-10,2575.174,2584.798,2541.896,2549.736,296210000
44,2011-10-11,2603.193,2624.725,2503.878,2532.562,460370100
45,2011-10-12,2519.539,2620.276,2493.432,2618.127,563235100
46,2011-10-13,2616.848,2667.949,2607.698,2662.928,617816700
47,2011-10-14,2657.18,2666.25,2627.896,2657.446,461634400
48,2011-10-17,2660.583,2685.371,2654.137,2677.07,512355100
49,2011-10-18,2664.251,2679.718,2602.601,2606.026,629517400
50,2011-10-19,2608.433,2620.098,2573.707,2592.916,477219900
51,2011-10-20,2579.85,2579.85,2489.971,2519.177,561160200
52,2011-10-21,2512.851,2514.627,2446.539,2449.723,422204000
53,2011-10-24,2448.747,2476.007,2386.456,2475.396,554538600
54,2011-10-25,2471.968,2563.252,2463.775,2558.812,853057300
55,2011-10-26,2542.708,2607.85,2538.123,2579.06,1136480900
56,2011-10-27,2580.559,2589.318,2555.148,2566.023,845144500
