,date,open,high,low,close,volume
0,2015-05-19,1518.04,1659.571,1518.04,1632.282,3772612352
1,2015-05-20,1637.576,1637.576,1601.997,1604.659,2828232960
2,2015-05-21,1603.088,1610.021,1582.238,1601.813,1858108800
3,2015-05-22,1619.437,1681.651,1614.6,1653.202,3418168832
4,2015-05-25,1658.893,1730.001,1658.893,1700.703,3803495936
5,2015-05-26,1710.753,1735.708,1667.807,1720.23,4057747200
6,2015-05-27,1722.816,1746.175,1705.787,1716.625,3367540224
7,2015-05-28,1713.731,1717.019,1561.082,1561.572,3846428672
8,2015-05-29,1571.141,1591.319,1516.396,1544.429,2814374912
9,2015-06-01,1545.846,1650.873,1524.924,1628.471,3083107584
10,2015-06-02,1621.633,1636.121,1595.506,1622.799,2506534144
11,2015-06-03,1627.725,1653.869,1604.607,1613.429,2415139840
12,2015-06-04,1616.116,1658.334,1539.239,1645.173,3140065024
13,2015-06-05,1679.262,1687.315,1610.203,1637.919,3208125440
14,2015-06-08,1640.193,1722.037,1626.974,1717.1,4173554688
15,2015-06-09,1730.304,1734.667,1664.66,1681.946,2873394944
16,2015-06-10,1665.506,1682.94,1651.476,1662.416,2090365184
17,2015-06-11,1658.968,1661.391,1627.609,1639.588,1853819264
18,2015-06-12,1647.487,1666.54,1632.669,1639.83,1925206528
19,2015-06-15,1667.829,1673.866,1601.458,1604.228,2802075904
20,2015-06-16,1593.453,1634.425,1566.35,1583.839,2327779328
21,2015-06-17,1587.134,1596.171,1543.038,1589.898,1991538176
22,2015-06-18,1576.217,1578.164,1508.285,1508.404,1845063552
23,2015-06-19,1487.175,1536.653,1434.163,1434.455,2056593280
24,2015-06-23,1441.61,1492.251,1396.076,1489.426,2237090048
25,2015-06-24,1496.18,1496.18,1457.476,1489.752,2101681664
26,2015-06-25,1493.677,1518.433,1439.326,1446.641,2355344640
27,2015-06-26,1414.167,1470.294,1301.667,1307.03,3141867264
28,2015-06-29,1348.721,1348.721,1177.955,1214.229,3638393600
29,2015-06-30,1214.132,1325.172,1159.072,1324.608,3557365504
30,2015-07-01,1307.387,1343.299,1234.455,1240.97,2785903616
31,2015-07-02,1288.11,1302.784,1187.51,1234.908,3361221888
32,2015-07-03,1220.657,1278.487,1138.508,1185.347,2935193856
33,2015-07-06,1299.332,1299.332,1194.152,1254.699,4055556352
34,2015-07-07,1220.245,1254.619,1136.216,1188.124,4360315904
35,2015-07-08,1093.901,1124.144,1073.79,1074.151,3342271232
36,2015-07-09,1050.943,1177.107,990.245,1176.801,4489103360
37,2015-07-10,1166.297,1288.594,1157.254,1278.442,4722957312
38,2015-07-13,1261.44,1335.682,1238.312,1290.606,4543417344
39,2015-07-14,1255.83,1276.362,1197.484,1209.866,3488322048
40,2015-07-15,1183.723,1221.466,1112.883,1130.445,2917337344
41,2015-07-16,1126.638,1167.776,1099.576,1134.459,1939375232
42,2015-07-17,1145.677,1205.15,1132.147,1190.3,2253085696
43,2015-07-20,1187.117,1200.198,1153.971,1163.926,2205088768
44,2015-07-21,1148.089,1199.932,1135.326,1172.471,2503514112
45,2015-07-22,1164.791,1177.468,1141.915,1152.064,1793419392
46,2015-07-23,1155.485,1189.319,1155.485,1183.379,2404463104
47,2015-07-24,1186.809,1190.197,1143.619,1146.144,2318961664
48,2015-07-27,1125.557,1128.189,1032.587,1032.619,2448139776
49,2015-07-28,999.844,1097.763,951.911,1087.996,3993203456
50,2015-07-29,1080.509,1092.389,1052.695,1090.36,1987429376
51,2015-07-30,1082.901,1100.557,1030.687,1033.814,1634134400
52,2015-07-31,1019.759,1050.184,1019.759,1038.317,1520947328
53,2015-08-03,1018.341,1044.304,1016.047,1044.089,1520274688
54,2015-08-04,1044.818,1071.823,1033.732,1069.961,1523265152
55,2015-08-05,1064.387,1068.057,1036.275,1037.212,1205034368
56,2015-08-06,1017.959,1031.937,1007.436,1008.089,977666880
57,2015-08-07,1013.144,1036.43,1012.888,1021.986,1165156352
58,2015-08-10,1027.938,1105.522,1019.129,1095.744,2557394688
59,2015-08-11,1084.775,1100.372,1075.643,1079.211,1774462208
60,2015-08-12,1064.972,1107.951,1062.575,1075.144,1724648448
61,2015-08-13,1074.174,1092.541,1056.352,1087.839,1421108608
62,2015-08-14,1094.983,1111.502,1084.765,1098.708,1865295232
63,2015-08-17,1091.778,1093.655,1068.22,1082.434,1313600384
64,2015-08-18,1091.667,1129.881,1006.278,1007.747,2669116416
65,2015-08-19,988.65,1023.494,965.247,1021.681,1760851968
66,2015-08-20,1008.234,1012.893,973.877,973.958,1281017856
67,2015-08-21,959.974,977.88,898.769,900.933,1514251648
68,2015-08-24,860.74,868.553,811.94,811.94,1889158016
69,2015-08-25,744.965,778.772,731.798,731.893,2599482880
70,2015-08-26,730.064,770.169,690.236,704.657,2779845632
71,2015-08-27,727.307,756.808,700.294,756.636,2608546560
72,2015-08-28,763.446,794.311,751.29,792.574,2916841472
73,2015-08-31,780.567,780.567,733.194,772.053,2755649792
74,2015-09-01,754.851,793.721,723.991,787.654,3211023616
75,2015-09-02,749.72,789.092,748.763,779.667,2747519232
76,2015-09-07,777.741,804.641,764.763,765.874,1383521280
77,2015-09-08,758.519,794.126,742.124,793.514,1258918528
78,2015-09-09,796.933,828.63,791.103,818.289,1934877056
79,2015-09-10,801.656,809.385,789.723,795.104,1104796288
80,2015-09-11,794.258,805.856,784.903,790.66,804364288
81,2015-09-14,789.891,791.243,716.547,750.867,1885061632
82,2015-09-15,730.808,747.847,704.023,713.336,1063832256
83,2015-09-16,712.674,777.874,705.753,766.813,1340169984
84,2015-09-17,758.088,777.066,742.02,742.184,1223520768
85,2015-09-18,750.603,756.594,740.562,746.605,744797056
86,2015-09-21,735.442,762.878,732.195,760.183,810458240
87,2015-09-22,760.981,809.641,759.742,788.629,1647488000
88,2015-09-23,772.024,779.67,758.588,758.697,1020322240
89,2015-09-24,764.618,771.887,758.191,765.372,715233920
90,2015-09-25,760.209,764.949,731.159,738.417,771172800
91,2015-09-28,737.155,748.675,729.939,747.945,499719552
92,2015-09-29,734.766,759.131,722.343,741.467,818665216
93,2015-09-30,739.314,763.113,739.314,744.029,861426112
94,2015-10-08,793.062,793.062,774.803,775.255,1382336640
95,2015-10-09,775.124,802.741,774.207,797.692,1340668800
96,2015-10-12,798.364,858.775,793.266,843.516,2154503680
97,2015-10-13,830.791,844.073,828.26,837.82,1104487424
98,2015-10-14,833.614,856.277,827.902,827.902,1426741376
99,2015-10-15,825.028,855.072,824.836,855.032,1434724864
100,2015-10-16,865.337,885.714,860.802,873.874,2093632640
101,2015-10-19,880.649,926.416,878.611,895.555,2336028672
102,2015-10-20,891.699,908.466,880.842,908.387,1580199936
103,2015-10-21,909.044,910.505,837.284,858.46,2081407104
104,2015-10-22,854.375,872.9,840.154,872.871,1314302208
105,2015-10-23,878.554,892.256,861.31,887.527,1400316288
106,2015-10-26,911.435,939.338,898.885,906.48,2224941312
107,2015-10-27,897.379,903.466,862.54,900.009,1320624768
108,2015-10-28,893.025,900.805,865.579,867.615,1107508736
109,2015-10-29,875.925,878.45,861.586,867.145,895576896
110,2015-10-30,866.016,912.535,853.344,888.567,2011281280
111,2015-11-02,868.305,891.316,860.475,861.503,1314385792
112,2015-11-03,864.244,875.179,856.892,864.589,1136454272
113,2015-11-04,870.144,950.946,869.311,950.946,3341496576
114,2015-11-05,979.682,1046.193,979.34,1024.266,6568116736
115,2015-11-06,1015.0,1125.884,1007.782,1117.862,6237728256
116,2015-11-09,1130.441,1172.719,1101.776,1104.952,6711762944
117,2015-11-10,1084.766,1185.897,1083.691,1126.87,5660301312
118,2015-11-11,1114.114,1172.667,1098.373,1152.887,4383212032
119,2015-11-12,1148.667,1159.494,1113.453,1127.454,3939209984
120,2015-11-13,1108.908,1167.049,1108.394,1138.474,4021243904
121,2015-11-16,1101.708,1125.668,1098.389,1124.468,2709272064
122,2015-11-17,1144.645,1210.015,1130.547,1135.1,5539643392
123,2015-11-18,1132.15,1160.686,1079.056,1088.376,3874352128
124,2015-11-19,1088.843,1115.218,1075.597,1115.218,2236178176
125,2015-11-20,1111.883,1111.883,1084.11,1094.149,1994693120
126,2015-11-23,1097.132,1123.884,1074.684,1079.601,2058864640
127,2015-11-24,1074.451,1117.619,1071.954,1104.1,2190434560
128,2015-11-25,1090.031,1112.27,1086.869,1109.302,1966058496
129,2015-11-26,1121.243,1141.268,1095.311,1095.827,2240950528
130,2015-11-27,1074.186,1078.392,1001.877,1002.448,2977061632
131,2015-11-30,986.03,1007.984,946.77,989.356,2549813760
132,2015-12-01,982.71,997.41,971.508,986.668,1464059648
133,2015-12-02,985.614,1055.378,982.761,1047.311,2650270208
134,2015-12-03,1039.391,1068.283,1030.929,1048.057,2151513600
135,2015-12-04,1035.047,1038.886,1013.838,1019.851,1550836736
136,2015-12-07,1015.251,1017.911,996.546,1007.496,1173030912
137,2015-12-08,999.541,1018.803,988.471,990.615,1203790976
138,2015-12-09,985.818,1007.579,983.509,993.193,1031541504
139,2015-12-10,1000.579,1044.154,996.499,999.501,1817504896
140,2015-12-11,985.908,1024.228,975.532,1005.015,1512886272
141,2015-12-14,989.041,1095.452,988.88,1095.363,3186933248
142,2015-12-15,1090.196,1090.196,1057.757,1061.3,2621170176
143,2015-12-16,1068.69,1088.748,1058.814,1065.119,1972787200
144,2015-12-17,1078.265,1101.515,1067.112,1080.634,2501377536
145,2015-12-18,1076.065,1086.606,1064.141,1069.918,1675699456
146,2015-12-21,1065.419,1108.786,1064.674,1088.569,2182765824
147,2015-12-22,1089.851,1110.974,1084.018,1103.655,2147331200
148,2015-12-23,1106.937,1175.225,1104.253,1125.46,4586378240
149,2015-12-24,1111.996,1116.574,1063.41,1082.037,2746203392
150,2015-12-25,1083.68,1095.401,1070.583,1086.469,1430635520
151,2015-12-28,1098.112,1099.928,1041.033,1041.049,2109398912
152,2015-12-29,1039.889,1055.615,1039.889,1055.503,1106780672
153,2015-12-30,1055.48,1058.399,1036.699,1052.762,1208834816
154,2015-12-31,1050.547,1059.962,1037.88,1038.161,1091565184
155,2016-01-04,1032.571,1035.77,940.749,940.971,1294557184
156,2016-01-05,903.557,956.863,898.967,941.72,1761119104
157,2016-01-06,938.989,961.154,926.242,956.842,1407399296
158,2016-01-07,928.245,931.296,864.07,866.505,470919200
159,2016-01-08,890.95,926.264,841.074,889.799,2333246720
160,2016-01-11,862.331,873.12,816.633,817.408,1867210240
161,2016-01-12,830.123,850.829,822.393,831.043,1620526208
162,2016-01-13,839.697,851.638,823.583,824.903,1747065984
163,2016-01-14,796.427,851.144,796.427,849.719,1716095232
164,2016-01-15,842.219,845.532,812.815,822.01,1467258752
165,2016-01-18,805.152,837.918,805.152,825.468,1061973120
166,2016-01-19,826.492,859.646,821.909,854.488,1568984320
167,2016-01-20,849.787,859.052,838.89,845.176,1323003776
168,2016-01-21,834.572,856.38,807.26,807.26,1319506432
169,2016-01-22,819.196,825.515,797.137,818.612,965241920
170,2016-01-25,822.268,830.391,813.93,821.169,876599808
171,2016-01-26,809.647,812.295,745.381,747.064,1516344832
172,2016-01-27,749.64,754.808,708.535,736.548,1647908864
173,2016-01-28,730.369,753.711,716.051,719.197,1347767040
174,2016-01-29,723.262,767.708,722.423,761.388,1768517760
175,2016-02-01,755.827,758.143,735.328,747.693,1160255232
176,2016-02-02,748.08,775.778,747.806,769.12,1154915328
177,2016-02-03,758.44,767.797,751.145,764.749,967766528
178,2016-02-04,769.573,784.951,769.573,777.055,1138212864
179,2016-02-05,764.699,768.77,751.29,751.29,1072605824
180,2016-02-15,724.316,744.264,724.316,739.961,769368832
181,2016-02-16,747.803,778.27,747.803,775.832,1360038528
182,2016-02-17,772.459,784.276,770.075,783.418,1251638400
183,2016-02-18,791.048,809.394,781.784,782.105,1493480064
184,2016-02-19,779.651,792.303,776.862,787.467,961881664
185,2016-02-22,800.881,827.067,792.066,815.839,1798332544
186,2016-02-23,815.629,815.629,791.715,801.86,1249879296
187,2016-02-24,798.008,808.35,785.03,807.788,1148788096
188,2016-02-25,804.709,804.709,731.448,735.638,1698528640
189,2016-02-26,744.841,750.573,726.065,742.87,1170290816
190,2016-02-29,737.615,737.721,695.838,716.98,1460323328
191,2016-03-01,720.123,767.917,712.276,747.525,1581696128
192,2016-03-02,749.474,796.729,747.228,794.009,2175695360
193,2016-03-03,789.441,802.466,783.178,789.45,1834708992
194,2016-03-04,785.609,801.081,776.071,794.731,2204396032
195,2016-03-07,803.779,812.726,794.971,799.635,1447302400
196,2016-03-08,797.216,799.664,763.17,799.664,1380829056
197,2016-03-09,779.288,792.504,773.084,789.002,1185059328
198,2016-03-10,783.291,789.702,763.336,763.464,834290560
199,2016-03-11,753.777,782.829,753.058,774.665,1000944768
200,2016-03-14,783.162,815.164,779.569,794.076,1724964608
201,2016-03-15,790.526,792.756,776.93,788.988,982339456
202,2016-03-16,788.263,800.223,787.806,791.845,1391703296
203,2016-03-17,795.898,824.152,789.713,814.119,1861260160
204,2016-03-18,818.276,854.061,816.114,842.838,2984240896
205,2016-03-21,873.293,927.105,873.054,926.753,5464903680
206,2016-03-22,913.891,921.982,892.853,899.425,3780923392
207,2016-03-23,892.104,919.209,885.435,914.915,2950499584
208,2016-03-24,895.66,899.46,872.774,872.8,2378911232
209,2016-03-25,870.318,885.497,869.792,882.05,1790925824
210,2016-03-28,882.824,892.349,858.882,861.083,1704363392
211,2016-03-29,862.714,872.243,845.874,857.369,1763444224
212,2016-03-30,871.33,888.827,871.0,885.944,2204292352
213,2016-03-31,891.495,911.478,882.004,888.631,2307933440
214,2016-04-01,883.944,890.936,864.632,883.093,1580379904
215,2016-04-05,879.684,911.178,878.978,899.776,2038618752
216,2016-04-06,894.064,903.294,883.947,893.82,1429433856
217,2016-04-07,897.953,900.675,871.939,872.429,1355381888
218,2016-04-08,863.318,864.646,846.215,856.036,1381213696
219,2016-04-11,889.727,900.31,880.595,880.808,2176763136
220,2016-04-12,877.074,882.343,867.08,878.199,1172372736
221,2016-04-13,886.358,920.984,886.358,901.775,2876316416
222,2016-04-14,906.791,909.94,896.238,907.178,1380612864
223,2016-04-15,906.414,908.556,896.918,902.538,1096215296
224,2016-04-18,892.04,892.04,877.998,880.804,1244807424
225,2016-04-19,887.0,889.713,877.406,887.501,1017677504
226,2016-04-20,887.683,888.97,838.401,872.003,2044397056
227,2016-04-21,858.606,876.372,856.081,859.406,1265051008
228,2016-04-22,851.391,867.151,850.709,865.798,965980480
229,2016-04-25,860.528,860.528,845.36,853.12,882638464
230,2016-04-26,853.548,865.501,849.038,861.892,898319488
231,2016-04-27,860.982,863.057,850.063,850.613,851681536
232,2016-04-28,851.942,854.02,837.128,846.714,1005734208
233,2016-04-29,841.451,846.722,840.461,841.965,699510912
234,2016-05-03,842.124,868.023,840.157,861.529,1440898816
235,2016-05-04,856.084,861.389,853.148,857.081,924548480
236,2016-05-05,853.851,859.979,852.45,857.816,803317504
237,2016-05-06,858.735,861.091,824.316,824.316,1441261440
238,2016-05-09,815.9,815.924,792.886,798.238,1197099472
239,2016-05-10,793.577,802.787,790.913,795.947,738647162
240,2016-05-11,801.024,802.715,789.976,791.936,726353265
241,2016-05-12,783.679,799.17,775.903,797.243,831346813
242,2016-05-13,794.341,801.426,786.738,790.889,647765980
243,2016-05-16,786.317,796.36,782.23,796.229,559267272
244,2016-05-17,797.269,808.129,788.435,798.314,838191139
245,2016-05-18,791.027,802.046,783.352,800.004,1133798468
246,2016-05-19,795.221,803.831,793.292,795.56,721821566
247,2016-05-20,789.362,805.441,786.987,805.337,818187952
248,2016-05-23,804.792,815.131,802.892,807.376,923147972
249,2016-05-24,805.305,805.305,796.035,797.891,591418664
250,2016-05-25,804.391,812.63,798.971,799.075,679818373
251,2016-05-26,798.084,804.972,789.216,802.974,720399355
252,2016-05-27,801.342,804.701,796.125,799.021,538745497
253,2016-05-30,796.688,807.171,790.449,803.022,634588914
254,2016-05-31,803.709,865.79,803.709,863.957,2644479975
255,2016-06-01,866.078,872.998,852.5,852.553,2149227578
256,2016-06-02,851.971,861.302,849.055,858.438,1450757834
257,2016-06-03,858.84,872.358,849.618,859.14,1721920303
258,2016-06-06,859.142,861.373,849.971,852.059,915111768
259,2016-06-07,854.166,864.239,854.166,856.359,1082520889
260,2016-06-08,853.938,856.266,843.41,850.464,1115203315
261,2016-06-13,837.12,845.132,809.506,809.671,1173364802
262,2016-06-14,806.703,819.351,804.353,818.2,1029301721
263,2016-06-15,803.105,844.19,802.46,830.835,1290600661
264,2016-06-16,826.304,828.878,817.485,818.925,824003683
265,2016-06-17,820.102,836.863,819.531,823.92,944767610
266,2016-06-20,825.181,827.797,817.684,825.888,702036758
267,2016-06-21,832.87,869.343,831.211,834.366,1830492189
