,date,open,high,low,close,volume
0,2011-08-02,5921.93,5921.93,5816.247,5902.07,384631300
1,2011-08-03,5855.233,5947.791,5833.781,5908.295,340539900
2,2011-08-04,5911.792,5953.319,5883.612,5908.53,297624100
3,2011-08-05,5741.685,5877.665,5709.188,5838.312,408976000
4,2011-08-08,5761.089,5798.931,5491.851,5624.006,597050600
5,2011-08-09,5457.697,5648.77,5382.907,5609.241,500401300
6,2011-08-10,5694.489,5739.023,5665.676,5669.935,468026200
7,2011-08-11,5570.471,5838.239,5554.937,5836.237,563776500
8,2011-08-12,5870.8,5923.864,5860.553,5894.612,554634400
9,2011-08-15,5907.454,5961.678,5896.657,5954.0,442813600
10,2011-08-16,5952.335,5956.996,5874.508,5889.395,517663300
11,2011-08-17,5874.576,5904.814,5844.705,5855.869,378746600
12,2011-08-18,5846.814,5860.517,5751.146,5755.602,356361100
13,2011-08-19,5655.924,5738.217,5644.375,5737.481,332631300
14,2011-08-22,5727.811,5767.474,5626.728,5649.087,323797700
15,2011-08-23,5661.134,5715.073,5648.994,5713.876,255908100
16,2011-08-24,5738.479,5791.826,5727.442,5735.474,357928600
17,2011-08-25,5739.144,5826.787,5721.017,5825.736,385275300
18,2011-08-26,5816.295,5853.765,5805.931,5841.671,363926300
19,2011-08-29,5820.709,5846.329,5789.652,5836.502,429044200
20,2011-08-30,5860.39,5892.64,5772.343,5773.471,387764100
21,2011-08-31,5767.362,5788.336,5704.288,5754.987,320408800
22,2011-09-01,5738.977,5764.325,5690.142,5699.314,392241200
23,2011-09-02,5675.221,5700.996,5613.007,5630.219,322445500
24,2011-09-05,5586.077,5586.125,5501.785,5505.533,244064700
25,2011-09-06,5470.097,5506.296,5437.546,5454.304,203454100
26,2011-09-07,5474.802,5543.973,5451.365,5543.541,332377500
27,2011-09-08,5554.355,5600.232,5519.897,5536.359,365211000
28,2011-09-09,5538.245,5577.485,5463.824,5476.367,294586900
29,2011-09-13,5407.599,5407.599,5350.662,5374.208,233911800
30,2011-09-14,5384.969,5411.677,5293.725,5410.917,239474200
31,2011-09-15,5417.8,5455.756,5409.836,5410.226,249004800
32,2011-09-16,5425.299,5450.014,5399.746,5409.45,190912800
33,2011-09-19,5392.684,5392.684,5330.33,5332.61,195686900
34,2011-09-20,5320.94,5365.222,5298.697,5348.146,193488600
35,2011-09-21,5350.231,5490.774,5331.93,5486.211,358987900
36,2011-09-22,5450.308,5469.417,5324.32,5324.32,281753300
37,2011-09-23,5245.693,5303.567,5220.226,5276.556,244479300
38,2011-09-26,5246.108,5292.098,5165.112,5177.332,209679500
39,2011-09-27,5198.693,5226.111,5145.503,5181.671,227271200
40,2011-09-28,5200.588,5225.17,5097.488,5110.206,256146300
41,2011-09-29,5088.838,5088.838,4984.936,4986.632,258543700
42,2011-09-30,4995.227,5022.284,4943.8,4984.517,189665700
43,2011-10-10,4997.449,5012.749,4966.723,4987.449,170972500
44,2011-10-11,5088.032,5113.294,4925.752,4967.914,230226100
45,2011-10-12,4951.368,5126.379,4921.83,5124.869,333962200
46,2011-10-13,5115.364,5197.148,5098.498,5184.079,346017200
47,2011-10-14,5174.583,5180.229,5106.043,5146.687,252574200
48,2011-10-17,5168.197,5189.336,5124.601,5147.593,216139200
49,2011-10-18,5126.344,5126.344,5012.081,5013.406,234530400
50,2011-10-19,5019.135,5042.466,4983.318,4994.111,214761800
51,2011-10-20,4971.239,4971.239,4830.441,4865.218,235536000
52,2011-10-21,4867.57,4876.256,4799.525,4816.242,154911100
53,2011-10-24,4821.802,4904.13,4764.076,4903.616,249915100
54,2011-10-25,4894.425,5018.831,4878.344,5012.848,342742100
55,2011-10-26,4990.867,5103.017,4986.06,5068.388,401053900
56,2011-10-27,5086.444,5144.27,5063.987,5076.558,426788900
57,2011-10-28,5121.376,5164.444,5089.633,5163.214,471664000
58,2011-10-31,5159.081,5178.774,5132.802,5171.47,425413400
59,2011-11-01,5138.28,5228.938,5127.335,5204.221,471677600
60,2011-11-02,5137.805,5324.21,5120.425,5324.158,551927900
61,2011-11-03,5338.47,5453.24,5338.47,5372.305,746270900
62,2011-11-04,5401.845,5431.48,5354.418,5383.939,474294800
63,2011-11-07,5364.029,5434.435,5359.268,5374.449,392088400
64,2011-11-08,5380.757,5390.929,5300.313,5307.827,350338100
65,2011-11-09,5317.993,5374.119,5272.95,5374.095,359843300
66,2011-11-10,5327.074,5395.793,5316.287,5358.555,440921300
67,2011-11-11,5358.685,5390.59,5331.933,5353.647,377914200
68,2011-11-14,5387.97,5466.864,5387.97,5466.467,497387500
69,2011-11-15,5462.443,5486.804,5447.941,5485.149,400718300
70,2011-11-16,5497.128,5508.997,5339.005,5358.918,532750300
71,2011-11-17,5359.017,5416.95,5338.447,5362.686,383923900
72,2011-11-18,5334.401,5334.401,5219.261,5239.414,408907500
73,2011-11-21,5233.382,5247.545,5188.891,5241.671,260798500
74,2011-11-22,5208.72,5239.201,5166.507,5222.064,243566400
75,2011-11-23,5228.305,5241.283,5178.882,5202.871,226390100
76,2011-11-24,5169.683,5264.751,5151.639,5251.217,309030300
77,2011-11-25,5242.029,5272.249,5202.239,5220.046,269514900
78,2011-11-28,5226.25,5269.626,5201.554,5269.295,265547700
79,2011-11-29,5308.358,5350.617,5306.241,5350.617,436454400
80,2011-11-30,5345.12,5351.242,5138.295,5207.596,454847400
81,2011-12-01,5314.056,5397.293,5272.049,5327.147,611069000
82,2011-12-02,5301.95,5311.898,5221.194,5255.334,445544000
