,date,open,high,low,close,volume
0,2015-08-20,9819.0,9940.494,9608.364,9612.056,2409017344
1,2015-08-21,9479.518,9578.927,9088.814,9103.486,2520518912
2,2015-08-24,8680.801,8719.018,8311.351,8318.955,2961103360
3,2015-08-25,7770.019,8104.721,7681.568,7723.798,3637888000
4,2015-08-26,7776.619,8109.811,7518.266,7683.317,4368196608
5,2015-08-27,7827.576,8061.273,7657.316,8060.068,3910935808
6,2015-08-28,8166.916,8516.485,8118.412,8483.492,4149123584
7,2015-08-31,8342.701,8342.701,8098.006,8311.45,3340486400
8,2015-09-01,8154.348,8154.348,7795.923,8062.65,3682711296
9,2015-09-02,7679.004,8181.73,7676.592,8063.707,3878763264
10,2015-09-07,8090.66,8366.546,7931.72,7983.794,2950307584
11,2015-09-08,7902.222,8299.836,7816.361,8285.033,2340407296
12,2015-09-09,8321.8,8569.775,8293.333,8451.255,3707057664
13,2015-09-10,8316.149,8457.973,8299.525,8345.78,2266411520
14,2015-09-11,8336.061,8415.244,8226.393,8339.834,1865236736
15,2015-09-14,8387.268,8399.298,7822.304,7951.091,2957596160
16,2015-09-15,7779.81,7911.7,7587.467,7611.587,2138646016
17,2015-09-16,7647.81,8202.037,7633.951,8147.228,2378429952
18,2015-09-17,8100.617,8272.342,7945.869,7947.461,2705298176
19,2015-09-18,7990.647,8086.041,7927.312,8039.191,1729900160
20,2015-09-21,7954.728,8300.917,7935.104,8286.484,2027704576
21,2015-09-22,8293.015,8402.235,8230.322,8328.708,2369669888
22,2015-09-23,8206.505,8308.476,8148.17,8207.165,1777754752
23,2015-09-24,8250.717,8346.389,8239.459,8333.263,1704700928
24,2015-09-25,8301.298,8337.582,8028.337,8075.711,1678569856
25,2015-09-28,8088.361,8244.564,8001.567,8237.24,1200867072
26,2015-09-29,8114.346,8209.044,8047.564,8092.22,1450087936
27,2015-09-30,8138.228,8168.942,8032.919,8116.085,1117158272
28,2015-10-08,8414.099,8530.021,8361.211,8436.439,2164785408
29,2015-10-09,8423.996,8543.126,8404.756,8508.458,2040232448
30,2015-10-12,8537.124,8907.299,8532.266,8788.075,3516936448
31,2015-10-13,8723.844,8842.686,8705.006,8829.795,2252187136
32,2015-10-14,8796.424,8836.566,8680.999,8695.461,2081945728
33,2015-10-15,8702.5,8958.362,8698.91,8957.539,2675513600
34,2015-10-16,9010.121,9084.784,8922.642,9078.357,3015473920
35,2015-10-19,9121.876,9173.391,8972.02,9065.424,2875480576
36,2015-10-20,9077.233,9245.553,9050.056,9244.834,3032594432
37,2015-10-21,9257.024,9329.805,8756.914,8794.031,4011153152
38,2015-10-22,8816.823,9114.545,8816.823,9101.941,2927529216
39,2015-10-23,9206.116,9416.914,9199.14,9398.129,3506871296
40,2015-10-26,9505.521,9505.857,9253.104,9361.564,3598563328
41,2015-10-27,9293.102,9473.823,9059.948,9431.131,3000888576
42,2015-10-28,9376.983,9472.175,9160.659,9187.919,2513053440
43,2015-10-29,9245.741,9303.289,9106.907,9233.336,2075333760
44,2015-10-30,9234.501,9346.919,9120.843,9220.295,2365674496
45,2015-11-02,9070.604,9313.575,9069.659,9094.427,2083840512
46,2015-11-03,9137.788,9186.822,9021.233,9068.755,1777485824
