,date,open,high,low,close,volume
251,2016-05-26,7769.233,7881.98,7636.147,7881.98,221925601
252,2016-05-27,7842.133,7884.539,7795.101,7819.293,186360566
253,2016-05-30,7773.583,7895.774,7708.629,7807.698,169393703
254,2016-05-31,7802.662,8160.0,7802.662,8156.202,355456834
255,2016-06-01,8187.715,8299.157,8182.471,8184.297,394182401
256,2016-06-02,8138.846,8249.277,8134.12,8249.117,307073063
257,2016-06-03,8251.982,8419.032,8227.958,8342.595,420075327
258,2016-06-06,8370.747,8385.443,8271.532,8332.686,308300823
259,2016-06-07,8326.11,8343.892,8238.207,8311.877,249644644
260,2016-06-08,8302.017,8302.196,8206.828,8255.414,237083188
261,2016-06-13,8139.047,8182.646,7809.167,7809.21,315888660
262,2016-06-14,7762.883,7857.44,7742.75,7821.275,193202617
263,2016-06-15,7738.041,8079.272,7733.063,8051.52,255556259
264,2016-06-16,8048.017,8088.302,7980.31,7995.264,259384142
265,2016-06-17,8026.352,8326.195,8026.352,8246.947,417974923
266,2016-06-20,8226.832,8251.421,8113.333,8234.275,259188115
267,2016-06-21,8277.76,8302.771,8072.604,8104.428,284264996
268,2016-06-22,8038.713,8229.644,8033.7,8229.382,248895219
269,2016-06-23,8183.561,8208.861,8066.18,8126.803,265032427
270,2016-06-24,8064.941,8182.653,7840.579,8080.468,520434957
271,2016-06-27,8010.302,8299.259,8007.336,8290.204,400757743
272,2016-06-28,8262.155,8456.901,8246.553,8439.094,480558683
273,2016-06-29,8507.408,8551.577,8429.5,8452.177,418345194
274,2016-06-30,8471.962,8521.597,8411.488,8478.339,309633946
275,2016-07-01,8462.696,8506.149,8383.323,8403.676,302175961
276,2016-07-04,8361.699,8587.799,8353.473,8571.896,352628482
277,2016-07-05,8570.835,8588.371,8496.047,8557.562,320031984
278,2016-07-06,8537.393,8602.85,8495.396,8599.082,290918927
279,2016-07-07,8614.718,8809.868,8614.718,8716.839,488435043
280,2016-07-08,8722.882,8765.787,8664.44,8710.703,477448630
281,2016-07-11,8704.839,8733.752,8600.336,8613.771,390557486
282,2016-07-12,8607.265,8768.23,8521.175,8768.23,406357000
283,2016-07-13,8797.479,8853.036,8746.964,8819.055,401860203
284,2016-07-14,8813.778,8836.318,8745.703,8810.267,318076593
285,2016-07-15,8802.021,8814.687,8683.312,8708.744,285306315
286,2016-07-18,8697.264,8765.405,8660.976,8705.215,277241624
287,2016-07-19,8699.891,8740.538,8629.71,8740.404,273287684
288,2016-07-20,8732.456,8825.486,8723.439,8776.591,304424034
289,2016-07-21,8772.223,8859.834,8742.882,8790.614,367241757
290,2016-07-22,8775.66,8812.735,8719.019,8736.506,384102904
291,2016-07-25,8713.13,8778.229,8688.991,8738.523,289967556
292,2016-07-26,8748.392,8892.094,8748.088,8891.677,361237235
293,2016-07-27,8902.839,8914.456,8354.316,8448.862,521161292
294,2016-07-28,8425.303,8487.188,8272.523,8403.862,346922859
295,2016-07-29,8400.69,8462.077,8361.898,8401.784,302018205
296,2016-08-01,8343.572,8343.572,8167.854,8277.552,263522027
297,2016-08-02,8259.42,8346.555,8259.42,8346.042,166060477
298,2016-08-03,8335.032,8407.756,8309.502,8401.718,218359250
299,2016-08-04,8400.824,8446.124,8343.294,8437.867,248932621
300,2016-08-05,8437.999,8438.707,8352.081,8352.284,227330788
301,2016-08-08,8327.191,8456.219,8264.397,8456.19,242090621
302,2016-08-09,8453.432,8541.895,8451.818,8541.895,269590362
303,2016-08-10,8539.852,8591.163,8516.838,8549.936,268117341
304,2016-08-11,8543.562,8564.624,8446.987,8447.874,266849931
305,2016-08-12,8424.867,8566.624,8419.732,8564.967,256085587
306,2016-08-15,8572.089,8781.291,8498.016,8764.54,421191363
307,2016-08-16,8766.954,8899.619,8700.785,8849.905,455673701
308,2016-08-17,8829.477,8890.374,8776.41,8855.85,377856108
309,2016-08-18,8838.98,8891.903,8791.589,8824.813,377036910
310,2016-08-19,8810.236,8847.308,8760.646,8820.953,264467945
311,2016-08-22,8872.102,8915.642,8743.754,8743.754,343919702
312,2016-08-23,8718.526,8805.954,8699.502,8779.144,256419330
313,2016-08-24,8779.745,8856.381,8772.354,8789.583,215133506
314,2016-08-25,8760.407,8790.378,8626.436,8780.832,261486747
315,2016-08-26,8808.075,8936.027,8797.3,8856.445,314088192
316,2016-08-29,8890.104,8966.949,8886.802,8899.384,335011229
317,2016-08-30,8896.905,8952.194,8870.316,8885.969,239289309
318,2016-08-31,8877.938,8912.313,8810.804,8878.426,232676706
319,2016-09-01,8869.479,8889.098,8780.293,8780.293,220441932
320,2016-09-02,8768.111,8805.398,8679.362,8730.64,233344599
321,2016-09-05,8770.387,8798.176,8717.787,8725.647,178620134
322,2016-09-06,8727.35,8873.627,8648.074,8873.627,289576157
323,2016-09-07,8890.193,8957.818,8885.955,8920.577,370721319
324,2016-09-08,8905.83,8934.344,8877.73,8929.672,265290838
325,2016-09-09,8925.889,8934.488,8817.702,8817.702,237032944
326,2016-09-12,8660.078,8684.166,8505.693,8512.233,272812913
327,2016-09-13,8567.802,8598.991,8504.06,8556.157,165944641
328,2016-09-14,8504.287,8560.687,8478.794,8528.188,151259234
329,2016-09-19,8540.064,8656.898,8539.534,8656.812,193234187
330,2016-09-20,8653.212,8664.074,8624.663,8644.3,190404228
331,2016-09-21,8643.79,8680.067,8634.614,8642.388,157605493
332,2016-09-22,8698.651,8718.673,8665.846,8677.387,166273571
333,2016-09-23,8697.462,8707.469,8648.448,8650.584,158884944
334,2016-09-26,8643.879,8659.021,8505.229,8505.367,195553986
335,2016-09-27,8488.668,8582.991,8462.713,8582.654,151943982
336,2016-09-28,8600.63,8600.63,8538.548,8558.156,136629898
337,2016-09-29,8560.702,8615.962,8560.702,8595.562,146349524
338,2016-09-30,8590.972,8635.777,8584.66,8634.298,132022593
339,2016-10-10,8679.625,8810.763,8668.767,8809.928,217800972
340,2016-10-11,8809.711,8824.747,8781.486,8819.854,177636090
341,2016-10-12,8807.592,8848.354,8793.415,8824.039,172165812
342,2016-10-13,8820.558,8852.687,8801.5,8836.428,218503951
343,2016-10-14,8825.489,8853.421,8788.705,8838.455,195651447
344,2016-10-17,8840.589,8876.335,8762.285,8779.731,226523570
345,2016-10-18,8769.07,8868.85,8765.542,8867.969,178793582
346,2016-10-19,8878.669,8886.124,8810.988,8830.902,163858178
347,2016-10-20,8829.904,8845.222,8803.188,8825.661,139481179
348,2016-10-21,8830.002,8833.419,8720.283,8788.13,187233704
349,2016-10-24,8787.77,8835.757,8756.361,8825.898,191366288
350,2016-10-25,8831.79,8840.348,8780.029,8799.721,190215935
351,2016-10-26,8835.289,8918.986,8814.794,8831.937,339379422
352,2016-10-27,8818.279,8834.586,8746.88,8787.977,242405498
353,2016-10-28,8778.296,8806.465,8677.365,8681.122,227904951
354,2016-10-31,8659.274,8687.214,8606.834,8682.045,220471280
355,2016-11-01,8676.72,8756.237,8670.009,8756.1,227654020
356,2016-11-02,8738.922,8751.924,8677.13,8686.388,228117929
357,2016-11-03,8660.246,8758.002,8653.923,8713.144,207878638
358,2016-11-04,8723.641,8747.945,8687.227,8702.336,189716864
359,2016-11-07,8702.224,8706.254,8636.58,8647.317,181816881
360,2016-11-08,8668.418,8718.021,8663.924,8699.108,164046283
361,2016-11-09,8698.155,8719.151,8513.837,8607.069,213979809
362,2016-11-10,8674.968,8699.204,8664.675,8695.203,191484593
363,2016-11-11,8698.161,8704.699,8646.824,8702.957,214480341
364,2016-11-14,8695.078,8760.009,8686.561,8744.638,293161551
365,2016-11-15,8742.932,8767.503,8685.844,8767.035,223096749
366,2016-11-16,8788.081,8831.068,8778.884,8781.555,254943100
367,2016-11-17,8774.398,8791.671,8709.441,8788.44,282399055
368,2016-11-18,8781.559,8803.707,8755.64,8763.784,222504271
369,2016-11-21,8755.877,8790.228,8744.234,8770.202,219402124
370,2016-11-22,8783.734,8837.314,8774.645,8836.917,254818137
371,2016-11-23,8845.751,8855.359,8758.709,8777.549,254758475
372,2016-11-24,8767.418,8778.859,8676.269,8696.798,215082542
373,2016-11-25,8696.684,8783.388,8581.931,8783.192,246446222
374,2016-11-28,8803.882,8890.603,8781.507,8852.986,257676972
375,2016-11-29,8831.935,8851.922,8765.158,8766.364,231389949
376,2016-11-30,8741.448,8846.113,8736.481,8832.52,240512119
377,2016-12-01,8831.348,8867.101,8830.901,8867.017,213749180
378,2016-12-02,8863.212,8869.25,8729.262,8743.451,293301842
379,2016-12-05,8676.31,8786.225,8651.531,8725.692,127308142
380,2016-12-06,8740.558,8774.695,8708.144,8711.55,122049696
381,2016-12-07,8705.247,8759.039,8698.529,8759.039,117677507
382,2016-12-08,8783.43,8789.845,8706.178,8709.345,136133314
383,2016-12-09,8701.77,8732.229,8671.291,8688.117,148151917
384,2016-12-12,8679.765,8682.096,8169.871,8177.163,251046049
385,2016-12-13,8166.129,8214.202,8087.418,8178.76,152512679
386,2016-12-14,8165.374,8181.544,8089.754,8112.186,118815290
387,2016-12-15,8089.112,8222.444,8083.264,8146.102,113237180
388,2016-12-16,8154.306,8221.627,8136.578,8214.036,96142442
389,2016-12-19,8214.528,8219.178,8177.197,8192.82,80233104
390,2016-12-20,8196.518,8204.701,8169.557,8192.792,81364675
391,2016-12-21,8194.665,8232.603,8191.593,8221.2,105291085
392,2016-12-22,8238.468,8241.076,8206.37,8234.353,99520966
393,2016-12-23,8233.226,8250.542,8149.741,8152.615,101499655
394,2016-12-26,8131.567,8180.679,8040.281,8171.326,109541282
395,2016-12-27,8159.137,8170.555,8111.174,8112.093,118022584
396,2016-12-28,8105.827,8125.688,8057.076,8070.291,102976439
397,2016-12-29,8063.657,8094.317,8029.735,8033.383,110883605
398,2016-12-30,8037.847,8058.646,7995.24,8028.219,96986198
399,2017-01-03,8048.975,8078.416,8044.35,8077.454,131129679
400,2017-01-04,8077.962,8156.316,8055.285,8155.587,134693507
401,2017-01-05,8145.813,8154.999,8118.886,8120.001,115077117
402,2017-01-06,8114.576,8122.54,8027.476,8041.75,118785676
403,2017-01-09,8033.9,8043.816,7994.603,8033.439,103769013
404,2017-01-10,8017.604,8030.237,7971.165,7977.712,93181984
405,2017-01-11,7970.995,7994.577,7901.178,7901.304,110825894
406,2017-01-12,7906.226,7929.652,7844.379,7845.797,124806927
407,2017-01-13,7849.583,7867.642,7680.02,7690.318,137852594
408,2017-01-16,7670.573,7670.573,7202.224,7382.926,178202433
409,2017-01-17,7381.757,7470.272,7248.26,7436.222,120155442
410,2017-01-18,7438.413,7438.413,7365.646,7370.547,83478217
411,2017-01-19,7359.919,7382.195,7322.464,7366.879,82997150
412,2017-01-20,7360.839,7498.52,7344.331,7476.354,115175805
413,2017-01-23,7486.406,7557.824,7486.406,7533.466,101442434
414,2017-01-24,7531.119,7531.119,7465.546,7477.798,90741929
415,2017-01-25,7462.167,7527.003,7450.223,7511.479,76503305
416,2017-01-26,7531.775,7575.819,7526.693,7571.914,69752906
417,2017-02-03,7586.069,7591.262,7525.593,7550.851,64592096
418,2017-02-06,7550.272,7630.095,7541.115,7628.156,91356665
419,2017-02-07,7636.592,7636.622,7576.263,7604.033,109245329
420,2017-02-08,7605.046,7696.981,7597.485,7695.584,134764316
421,2017-02-09,7692.115,7750.478,7683.386,7742.593,149971607
422,2017-02-10,7744.79,7752.215,7696.621,7711.34,122688625
